frame_id,track_id,x,y,w,h,conf,class_id
174,47,684.37,407.23,34.66,35.13,1,1
174,50,659.74,64.71,52.54,61.32,1,1
174,51,695.80,94.67,71.41,56.99,1,1
174,52,276.57,170.90,48.13,39.59,1,1
174,53,311.55,193.72,47.49,39.97,1,1
175,19,1227.13,339.04,52.86,40.52,1,1
175,38,1201.27,375.05,56.99,33.19,1,1
175,39,1052.44,221.15,58.15,47.27,1,1
175,43,1151.93,595.27,64.79,49.81,1,1
175,44,1046.17,564.96,62.89,53.76,1,1
175,46,709.33,443.79,34.51,32.87,1,1
175,47,705.75,405.48,39.17,40.36,1,1
175,50,682.72,62.46,54.89,62.08,1,1
175,51,733.98,95.48,55.73,53.65,1,1
175,52,299.56,171.05,46.84,39.24,1,1
175,53,332.58,193.95,47.03,37.56,1,1
176,8,176.89,540.67,72.42,55.74,1,0
176,43,1173.75,595.83,66.59,50.35,1,1
176,44,1069.16,565.76,62.83,53.53,1,1
176,46,731.70,443.63,34.12,32.29,1,1
176,47,729.49,405.84,39.06,39.83,1,1
176,50,708.91,65.32,58.73,60.96,1,1
176,51,762.88,97.51,52.70,53.36,1,1
176,52,325.04,171.11,47.08,39.47,1,1
176,53,357.92,193.95,45.84,38.09,1,1
177,8,202.29,539.19,69.15,56.32,1,0
177,43,1192.40,596.11,69.96,50.79,1,1
177,44,1090.75,567.31,64.02,53.02,1,1
177,46,754.19,444.66,32.88,31.06,1,1
177,47,751.74,406.40,38.89,39.46,1,1
177,50,736.97,65.75,60.95,61.65,1,1
177,52,352.13,170.89,46.25,38.95,1,1
177,53,381.71,194.40,45.67,38.57,1,1
178,8,226.95,539.60,67.40,55.89,1,0
178,43,1214.66,593.47,64.92,54.21,1,1
178,44,1111.90,564.98,64.78,52.52,1,1
178,46,771.88,443.13,36.50,32.14,1,1
178,47,773.37,405.49,39.69,38.97,1,1
178,50,761.40,64.78,60.32,61.03,1,1
178,52,375.63,170.63,46.07,39.17,1,1
178,53,404.70,194.28,45.01,38.51,1,1
179,8,251.33,542.76,64.05,54.52,1,0
179,43,1233.98,593.93,46.02,52.48,1,1
179,44,1133.80,565.03,64.81,52.76,1,1
179,46,792.09,446.52,35.39,30.02,1,1
179,47,794.46,408.00,37.68,38.27,1,1
179,50,784.11,65.96,59.20,61.45,1,1
179,52,398.79,173.78,43.73,38.21,1,1
179,53,424.50,196.48,44.45,38.69,1,1
180,8,275.77,542.49,62.83,53.91,1,0
180,44,1153.71,564.79,67.77,51.53,1,1
180,46,816.14,444.96,31.13,31.43,1,1
180,47,817.08,407.20,36.32,37.52,1,1
180,50,804.33,65.82,62.91,61.39,1,1
180,52,420.85,172.70,44.11,38.76,1,1
180,53,446.99,196.99,42.58,37.31,1,1
181,8,298.56,541.93,62.04,53.78,1,0
181,44,1175.64,566.07,66.56,50.69,1,1
181,47,842.06,406.96,32.90,38.67,1,1
181,50,827.64,67.30,65.53,61.05,1,1
181,52,445.17,174.35,43.65,39.30,1,1
181,53,470.42,197.54,39.51,37.18,1,1
182,8,321.14,542.39,61.19,53.40,1,0
182,44,1194.76,566.50,68.09,50.51,1,1
182,50,850.00,69.01,69.08,60.68,1,1
182,52,468.67,174.66,42.99,38.06,1,1
182,53,492.32,196.95,40.57,38.57,1,1
183,8,342.86,540.75,61.07,53.68,1,0
183,44,1215.48,563.20,63.90,50.76,1,1
183,50,873.28,68.36,71.07,60.15,1,1
183,52,490.62,173.21,43.55,38.70,1,1
183,53,512.99,197.97,40.98,36.27,1,1
184,8,366.72,540.83,58.74,54.68,1,0
184,44,1233.13,563.47,46.87,48.73,1,1
184,50,894.57,67.21,69.72,60.85,1,1
184,51,940.05,96.04,63.21,54.86,1,1
184,52,512.10,173.61,41.98,38.15,1,1
184,53,532.36,196.64,40.60,37.68,1,1
184,54,149.86,300.58,72.30,51.29,1,1
185,8,387.77,541.16,59.69,54.29,1,0
185,44,1252.94,564.49,27.06,47.16,1,1
185,50,916.33,73.49,69.42,57.83,1,1
185,52,534.93,177.52,40.88,37.42,1,1
185,53,552.87,200.54,41.03,36.79,1,1
185,54,175.97,302.44,68.41,50.26,1,1
186,8,408.78,541.32,60.31,53.11,1,0
186,46,929.71,445.83,39.76,29.53,1,1
186,50,938.30,72.29,72.71,58.80,1,1
186,52,557.74,176.77,40.94,38.50,1,1
186,53,572.07,199.63,42.57,37.72,1,1
186,54,200.49,302.81,67.81,50.28,1,1
186,55,131.04,279.70,74.60,55.86,1,1
187,8,430.82,541.42,58.65,53.01,1,0
187,46,949.58,444.60,38.16,31.17,1,1
187,50,957.41,69.24,78.91,61.68,1,1
187,51,1008.20,93.86,68.33,59.61,1,1
187,52,579.10,176.05,40.77,38.82,1,1
187,53,593.70,200.84,39.95,35.27,1,1
187,54,225.01,302.63,64.24,50.24,1,1
187,55,156.17,280.17,75.19,56.01,1,1
188,8,451.70,540.86,58.48,52.08,1,0
188,46,969.07,445.72,39.42,30.38,1,1
188,50,977.65,74.26,77.46,58.52,1,1
188,51,1025.79,98.72,73.63,56.94,1,1
188,52,599.42,177.79,42.04,37.91,1,1
188,53,611.87,200.64,42.08,37.79,1,1
188,54,246.95,302.89,63.61,49.81,1,1
188,55,179.97,279.99,72.62,55.36,1,1
189,8,472.26,541.17,57.78,51.75,1,0
189,50,1000.12,73.19,80.17,57.02,1,1
189,52,621.55,175.57,40.85,38.27,1,1
189,53,631.49,199.13,43.18,36.51,1,1
189,54,268.55,301.51,62.92,50.52,1,1
189,55,203.42,279.05,69.46,55.02,1,1
190,8,492.26,539.84,57.75,54.92,1,0
190,46,1002.70,444.49,40.76,31.90,1,1
190,50,1017.65,72.83,85.36,58.76,1,1
190,51,1070.94,95.42,72.17,59.47,1,1
190,52,641.07,176.49,41.24,38.19,1,1
190,53,649.89,199.37,42.88,37.46,1,1
190,54,291.84,302.84,60.57,50.54,1,1
190,55,226.78,279.94,70.85,56.12,1,1
191,8,512.06,538.00,56.96,54.85,1,0
191,46,1019.92,443.80,39.54,30.97,1,1
191,50,1038.62,75.29,80.41,58.06,1,1
191,52,660.03,178.52,42.13,38.05,1,1
191,53,668.38,201.79,40.49,36.44,1,1
191,54,312.04,303.32,60.82,50.38,1,1
191,55,248.70,281.29,69.27,54.32,1,1
191,56,532.64,0.07,51.62,42.31,1,1
192,8,532.26,539.25,57.40,53.39,1,0
192,46,1039.12,444.43,39.38,29.86,1,1
192,50,1060.12,72.95,81.28,59.14,1,1
192,51,1106.26,97.49,72.53,57.68,1,1
192,52,680.00,178.19,40.99,39.03,1,1
192,53,685.43,201.19,42.24,35.90,1,1
192,54,333.03,303.71,60.27,50.95,1,1
192,55,270.78,281.52,68.22,55.08,1,1
192,56,550.13,0.14,53.79,41.10,1,1
193,8,554.67,540.66,54.38,52.33,1,0
193,46,1057.95,444.66,39.50,27.34,1,1
193,50,1079.93,73.75,84.56,59.02,1,1
193,52,701.89,179.50,44.57,56.25,1,1
193,54,358.04,304.77,56.11,49.70,1,1
193,55,295.13,282.65,63.77,54.51,1,1
193,56,567.31,0.14,57.17,37.76,1,1
194,8,573.83,534.58,56.40,57.62,1,0
194,50,1100.86,70.20,84.58,63.37,1,1
194,51,1141.03,101.35,81.22,55.94,1,1
194,52,722.70,180.02,44.39,56.61,1,1
194,54,379.63,303.72,56.60,50.50,1,1
194,55,318.29,280.66,65.37,55.69,1,1
195,8,594.84,537.57,55.04,54.46,1,0
195,50,1126.45,70.67,83.37,61.13,1,1
195,52,742.07,178.84,45.10,56.79,1,1
195,54,400.59,302.99,55.75,50.18,1,1
195,55,340.61,280.41,64.27,55.17,1,1
196,8,616.20,539.59,52.90,53.67,1,0
196,50,1148.13,71.03,81.42,59.96,1,1
196,52,761.16,179.38,44.51,57.78,1,1
196,54,423.72,304.56,54.24,50.34,1,1
196,55,364.74,282.74,62.35,54.03,1,1
197,8,637.15,538.10,51.71,54.02,1,0
197,50,1172.52,74.94,77.79,57.74,1,1
197,52,781.51,180.82,43.59,42.00,1,1
197,53,782.06,208.59,41.38,30.84,1,1
197,54,445.69,305.18,53.63,49.31,1,1
197,55,386.70,283.49,62.98,53.70,1,1
198,8,658.42,535.82,51.25,55.63,1,0
198,50,1198.73,74.29,72.48,56.99,1,1
198,51,1233.12,103.84,46.88,55.36,1,1
198,52,803.05,180.45,43.55,37.05,1,1
198,53,801.76,205.90,42.75,32.85,1,1
198,54,467.52,304.81,54.81,49.30,1,1
198,55,411.18,282.45,61.80,54.73,1,1
199,8,680.17,542.23,52.81,49.80,1,0
199,50,1223.39,75.92,56.61,54.15,1,1
199,52,824.68,182.51,42.27,36.41,1,1
199,53,820.88,205.95,43.74,33.95,1,1
199,54,491.66,306.33,52.69,48.88,1,1
199,55,434.98,284.80,61.38,52.90,1,1
200,8,699.25,539.83,53.23,52.25,1,0
200,50,1245.48,73.68,34.52,54.55,1,1
200,52,845.15,182.17,41.94,36.95,1,1
200,53,839.71,205.32,42.96,35.09,1,1
200,54,513.85,305.70,52.69,48.95,1,1
200,55,458.13,283.95,60.41,54.17,1,1
201,8,719.59,538.37,57.85,52.11,1,0
201,52,865.51,179.54,44.01,36.91,1,1
201,53,859.85,205.87,40.75,33.06,1,1
201,54,535.37,304.19,52.35,48.99,1,1
201,55,480.49,282.38,60.27,54.87,1,1
201,57,188.97,388.64,36.34,30.81,1,1
202,8,741.49,538.09,53.25,54.13,1,0
202,52,884.64,181.09,44.63,35.78,1,1
202,53,878.05,205.05,47.17,33.66,1,1
202,54,558.72,305.42,52.30,49.29,1,1
202,55,504.49,282.86,58.45,55.09,1,1
202,57,199.96,389.79,34.86,30.57,1,1
203,8,764.74,534.23,56.59,57.50,1,0
203,52,905.29,184.02,44.49,35.76,1,1
203,53,897.70,206.61,43.41,35.67,1,1
203,54,581.25,307.28,51.07,49.22,1,1
203,55,528.14,285.70,57.68,53.83,1,1
203,57,206.90,390.80,38.00,32.00,1,1
204,8,785.73,535.08,46.28,56.81,1,0
204,52,925.49,184.27,45.40,36.92,1,1
204,53,916.64,206.02,42.76,35.33,1,1
204,54,603.22,307.54,51.93,49.13,1,1
204,55,551.25,285.39,58.26,54.90,1,1
204,57,206.80,391.10,37.90,30.70,1,1
204,58,587.69,52.30,48.55,50.04,1,1
205,8,804.35,540.38,45.29,51.17,1,0
205,52,946.58,184.01,45.94,36.73,1,1
205,53,936.39,207.20,41.57,34.49,1,1
205,54,625.83,307.55,51.36,49.07,1,1
205,55,574.01,285.90,57.25,53.50,1,1
205,57,220.10,392.10,32.80,31.70,1,1
205,58,609.19,53.42,47.46,48.77,1,1
206,8,820.90,535.57,50.18,54.64,1,0
206,52,966.31,182.54,46.82,36.75,1,1
206,53,955.25,205.38,42.34,34.71,1,1
206,54,647.08,305.80,51.34,49.03,1,1
206,55,595.90,283.91,56.36,52.95,1,1
206,57,239.90,390.20,34.00,28.40,1,1
206,58,629.75,48.34,53.38,51.51,1,1
207,8,842.56,536.41,49.31,52.74,1,0
207,52,986.15,181.21,47.08,36.69,1,1
207,53,972.30,202.87,42.83,36.31,1,1
207,54,666.17,305.46,53.01,48.84,1,1
207,55,617.77,282.66,55.73,55.00,1,1
207,57,249.30,390.90,34.40,28.20,1,1
207,58,648.44,45.33,52.85,53.84,1,1
208,8,862.98,535.27,50.45,55.82,1,0
208,52,1003.06,185.11,48.74,37.42,1,1
208,53,989.65,207.49,40.54,35.23,1,1
208,54,689.28,309.18,50.57,48.87,1,1
208,55,639.33,287.13,56.40,53.74,1,1
208,57,258.00,392.10,34.80,30.70,1,1
208,58,668.31,47.28,51.73,53.87,1,1
209,8,883.27,536.72,50.25,53.10,1,0
209,52,1022.37,186.24,49.01,37.14,1,1
209,53,1008.58,208.33,42.99,33.89,1,1
209,54,708.70,309.97,51.57,48.48,1,1
209,55,660.70,286.96,56.39,54.08,1,1
209,57,268.20,391.10,31.70,30.70,1,1
209,58,692.50,49.94,46.61,52.34,1,1
210,8,904.35,543.76,49.54,46.04,1,0
210,52,1039.79,185.93,50.57,37.44,1,1
210,53,1025.10,208.58,46.11,35.21,1,1
210,54,729.73,309.17,51.18,48.78,1,1
210,55,681.14,287.52,56.63,53.35,1,1
210,57,279.00,394.00,33.40,27.30,1,1
210,58,714.44,47.24,41.39,53.71,1,1
210,59,1014.16,167.46,36.20,32.97,1,1
211,52,1059.30,185.53,51.12,35.82,1,1
211,53,1042.76,207.33,45.75,35.74,1,1
211,54,748.40,309.97,52.00,48.36,1,1
211,55,701.96,287.69,56.30,54.22,1,1
211,57,287.90,392.00,34.10,29.70,1,1
211,59,1031.62,166.21,36.36,34.15,1,1
212,52,1077.87,185.50,51.57,35.34,1,1
212,53,1061.08,206.76,47.22,35.76,1,1
212,54,768.77,307.83,52.64,48.70,1,1
212,55,722.20,285.38,56.12,54.04,1,1
212,57,297.20,390.70,34.00,29.20,1,1
212,59,1049.92,165.54,37.34,36.27,1,1
213,52,1097.10,184.10,52.37,35.12,1,1
213,53,1077.59,205.68,47.43,35.15,1,1
213,54,787.63,307.49,53.22,49.25,1,1
213,55,742.16,285.20,56.11,54.34,1,1
213,57,306.30,391.50,33.20,28.30,1,1
213,59,1067.92,164.74,38.47,36.14,1,1
214,52,1112.87,185.74,54.17,35.15,1,1
214,53,1092.88,207.08,48.68,35.26,1,1
214,54,807.79,308.92,51.62,49.68,1,1
214,55,761.69,286.57,56.27,55.07,1,1
214,57,317.20,394.90,30.70,27.10,1,1
214,59,1083.69,165.83,39.66,35.66,1,1
214,60,12.47,298.61,70.37,57.57,1,1
215,52,1130.19,185.80,54.96,36.71,1,1
215,53,1110.86,208.32,48.74,34.92,1,1
215,54,827.08,309.34,52.82,48.16,1,1
215,55,781.72,287.42,56.92,53.78,1,1
215,57,327.30,393.20,31.00,27.60,1,1
215,59,1102.29,166.68,40.97,35.54,1,1
215,60,33.04,294.19,68.06,60.91,1,1
215,61,0.17,338.49,49.35,48.64,1,1
216,9,1001.51,533.57,60.80,56.61,1,0
216,52,1148.24,187.25,55.01,36.25,1,1
216,53,1127.59,209.22,46.82,33.81,1,1
216,54,846.17,310.18,53.05,49.80,1,1
216,55,801.28,287.13,56.63,55.02,1,1
216,57,333.80,394.00,31.80,27.50,1,1
216,59,1119.25,167.07,42.46,35.32,1,1
216,60,49.42,295.51,72.29,59.66,1,1
217,9,1018.86,533.01,61.77,55.55,1,0
217,52,1166.98,187.47,54.09,37.16,1,1
217,53,1142.00,209.39,51.27,33.75,1,1
217,54,864.35,309.31,55.26,49.82,1,1
217,55,820.02,287.10,57.42,53.64,1,1
217,57,345.20,394.10,30.10,27.10,1,1
217,59,1135.01,167.66,45.33,35.75,1,1
217,60,70.79,296.51,66.87,58.66,1,1
217,62,539.04,221.45,31.61,29.11,1,1
218,9,1035.45,532.31,63.60,54.61,1,0
218,52,1183.76,187.56,54.80,36.76,1,1
218,53,1159.62,208.73,52.45,34.39,1,1
218,54,882.89,308.60,53.67,49.24,1,1
218,55,838.11,286.28,59.21,54.49,1,1
218,57,352.40,390.00,31.00,30.40,1,1
218,59,1152.72,167.50,43.41,34.64,1,1
218,60,87.06,294.67,67.93,59.60,1,1
218,62,547.48,220.65,29.51,29.28,1,1
219,9,1054.35,530.58,60.51,54.96,1,0
219,52,1201.50,185.18,56.47,36.87,1,1
219,53,1175.10,207.21,50.89,34.90,1,1
219,54,902.84,307.27,52.70,49.14,1,1
219,55,856.37,285.23,59.53,53.70,1,1
219,57,359.50,389.10,32.60,30.20,1,1
219,59,1170.57,164.71,42.72,36.55,1,1
219,60,106.86,293.15,65.94,59.00,1,1
219,62,556.04,219.08,29.44,29.61,1,1
219,63,0.18,570.33,45.37,51.66,1,1
220,9,1072.21,531.94,58.23,55.02,1,0
220,52,1217.43,186.44,54.37,36.44,1,1
220,53,1190.68,208.64,50.43,34.74,1,1
220,54,918.34,309.04,53.40,48.30,1,1
220,55,872.92,286.83,59.97,54.25,1,1
220,59,1188.81,167.06,39.39,35.41,1,1
220,60,117.91,296.06,72.17,58.97,1,1
220,62,563.80,220.90,31.03,29.79,1,1
221,9,1092.80,533.91,53.56,53.36,1,0
221,10,0.33,595.46,43.74,56.07,1,0
221,52,1230.77,189.80,49.23,35.34,1,1
221,53,1204.67,210.69,51.94,33.91,1,1
221,54,936.23,311.14,52.97,47.32,1,1
221,55,890.19,288.22,60.56,54.60,1,1
221,59,1206.59,171.73,33.32,32.61,1,1
221,60,146.24,299.26,60.40,57.76,1,1
222,9,1113.45,534.36,48.66,52.26,1,0
222,52,1246.35,191.94,33.65,33.61,1,1
222,53,1225.80,211.53,42.85,33.11,1,1
222,54,953.92,310.42,54.69,47.46,1,1
222,55,908.93,287.57,61.31,53.60,1,1
222,59,1230.91,177.31,27.46,25.67,1,1
222,60,166.12,295.94,59.66,59.15,1,1
222,61,101.83,339.11,77.21,48.78,1,1
223,9,1133.32,535.68,42.16,51.37,1,0
223,54,972.41,310.23,53.75,48.45,1,1
223,55,926.40,288.11,62.22,53.81,1,1
223,60,185.00,297.34,57.17,59.42,1,1
223,61,121.57,340.42,77.80,48.94,1,1
223,62,590.00,223.33,34.34,28.98,1,1
224,9,1155.65,537.04,38.39,51.15,1,0
224,54,987.70,310.58,55.73,46.99,1,1
224,55,943.95,288.22,62.77,53.43,1,1
224,60,203.63,300.06,56.61,58.10,1,1
224,61,141.33,341.70,75.85,47.92,1,1
224,62,598.27,223.49,31.82,29.28,1,1
224,63,73.94,570.54,65.96,54.64,1,1
224,64,96.08,294.77,61.71,59.41,1,1
225,9,1177.08,540.66,37.41,47.19,1,0
225,54,1005.44,309.48,56.82,47.85,1,1
225,55,962.23,286.65,63.78,54.53,1,1
225,60,221.90,296.89,54.36,58.47,1,1
225,61,159.74,340.07,75.62,47.87,1,1
225,62,607.17,221.62,33.21,30.14,1,1
225,63,92.96,568.42,63.55,54.91,1,1
225,64,115.13,292.93,60.98,59.31,1,1
226,9,1196.97,538.56,35.91,48.89,1,0
226,54,1023.62,309.09,55.66,47.20,1,1
226,55,979.37,286.40,65.36,53.96,1,1
226,60,236.85,295.18,56.91,58.65,1,1
226,61,178.33,338.49,71.75,47.52,1,1
226,63,112.52,567.13,64.04,55.52,1,1
226,64,135.01,291.64,60.07,62.63,1,1
226,65,989.04,72.11,41.86,32.97,1,1
227,10,71.99,588.86,76.47,63.22,1,0
227,54,1039.41,309.15,56.29,47.60,1,1
227,55,995.16,286.85,66.75,54.01,1,1
227,60,255.79,297.19,53.53,58.67,1,1
227,61,197.97,340.38,73.23,48.08,1,1
227,63,130.17,567.81,65.96,57.11,1,1
227,64,155.53,293.47,60.54,61.12,1,1
227,65,1004.52,74.90,42.92,33.11,1,1
227,66,1008.62,103.19,47.83,39.93,1,1
227,67,215.66,51.72,44.19,45.74,1,1
228,10,90.87,588.56,76.15,61.81,1,0
228,54,1058.41,309.81,56.13,47.02,1,1
228,55,1012.33,288.12,66.36,52.83,1,1
228,60,272.91,298.14,54.95,59.35,1,1
228,61,218.33,341.33,69.32,48.30,1,1
228,63,149.67,565.58,65.92,59.11,1,1
228,64,175.60,294.84,60.93,64.58,1,1
228,65,1018.50,77.33,42.83,32.58,1,1
228,66,1023.50,105.12,47.17,39.60,1,1
228,67,235.18,56.32,43.82,45.90,1,1
229,10,110.72,588.16,73.97,61.21,1,0
229,54,1075.81,310.58,56.74,47.24,1,1
229,55,1030.34,287.85,67.98,53.19,1,1
229,60,296.44,299.57,48.85,55.65,1,1
229,61,239.13,340.38,67.92,48.05,1,1
229,63,168.75,565.97,64.52,57.37,1,1
229,64,196.60,292.38,57.68,62.22,1,1
229,65,1033.46,71.23,44.79,38.23,1,1
229,66,1040.42,104.21,49.33,40.18,1,1
229,67,255.42,56.08,46.47,45.85,1,1
230,10,129.40,588.19,73.11,60.47,1,0
230,54,1093.32,311.60,57.28,47.07,1,1
230,55,1047.55,288.62,69.72,53.86,1,1
230,60,313.27,299.13,48.33,57.69,1,1
230,61,258.64,341.11,68.03,47.84,1,1
230,63,187.94,567.96,62.24,55.36,1,1
230,64,217.72,294.46,56.38,65.70,1,1
230,66,1056.32,104.34,50.45,42.07,1,1
230,67,275.03,56.18,48.79,47.81,1,1
231,8,1241.06,530.74,38.76,53.11,1,0
231,10,146.94,587.48,71.79,61.29,1,0
231,54,1109.14,312.36,58.77,46.86,1,1
231,55,1064.87,289.69,69.92,53.22,1,1
231,60,329.39,300.44,50.57,57.06,1,1
231,61,277.33,342.22,66.75,46.98,1,1
231,63,205.61,568.12,64.03,55.89,1,1
231,64,238.16,295.89,55.37,62.11,1,1
231,65,1067.39,63.91,51.47,46.22,1,1
231,66,1072.30,105.09,50.69,42.80,1,1
231,67,294.16,56.89,50.06,44.39,1,1
231,68,206.32,291.63,46.68,56.21,1,1
232,10,164.12,585.86,71.57,61.20,1,0
232,54,1125.81,309.62,60.62,48.05,1,1
232,55,1083.28,288.46,71.22,53.51,1,1
232,60,346.33,297.34,49.40,58.11,1,1
232,61,296.37,340.44,65.70,47.96,1,1
232,63,223.34,567.47,63.47,55.58,1,1
232,64,256.10,294.11,52.24,60.90,1,1
232,65,1084.76,60.23,55.00,47.69,1,1
232,66,1088.63,103.14,52.18,41.48,1,1
232,67,312.15,55.19,50.77,46.04,1,1
232,68,223.98,288.91,47.79,60.23,1,1
233,10,180.79,585.83,71.82,62.14,1,0
233,54,1142.99,309.69,61.36,47.80,1,1
233,55,1099.61,287.17,72.69,52.89,1,1
233,60,365.95,295.52,47.64,57.78,1,1
233,61,314.37,338.67,64.56,48.26,1,1
233,63,241.70,568.25,60.49,54.37,1,1
233,64,274.26,291.71,52.79,59.70,1,1
233,65,1101.64,58.83,57.89,48.35,1,1
233,66,1104.88,105.57,52.10,38.97,1,1
233,67,328.65,53.96,54.13,45.34,1,1
233,68,240.27,287.15,48.67,59.86,1,1
234,10,199.43,587.46,69.36,62.58,1,0
234,54,1157.75,310.49,61.36,46.84,1,1
234,55,1113.93,287.87,75.05,52.83,1,1
234,60,383.56,298.16,44.69,56.85,1,1
234,61,333.03,340.75,62.38,47.95,1,1
234,63,258.89,570.20,60.46,53.74,1,1
234,64,293.74,294.57,52.86,61.01,1,1
234,65,1114.41,60.39,62.88,48.02,1,1
234,67,346.59,57.85,51.15,43.24,1,1
234,68,258.37,289.27,50.13,60.07,1,1
235,10,218.71,586.09,67.35,62.02,1,0
235,55,1130.15,288.65,74.79,52.99,1,1
235,60,399.66,299.42,45.43,56.00,1,1
235,61,352.09,341.80,61.12,47.45,1,1
235,63,277.43,569.90,58.79,53.51,1,1
235,64,313.02,295.16,51.92,60.34,1,1
235,65,1128.18,62.00,57.19,45.80,1,1
235,67,365.00,61.73,49.81,40.77,1,1
235,68,276.62,290.45,51.30,59.04,1,1
236,10,236.42,584.97,66.70,62.69,1,0
236,54,1190.30,311.81,64.05,46.33,1,1
236,55,1147.51,288.34,76.30,53.44,1,1
236,60,418.15,299.95,43.39,55.77,1,1
236,61,371.09,340.96,60.58,47.31,1,1
236,63,295.06,568.47,58.89,53.96,1,1
236,64,332.45,294.08,50.40,60.14,1,1
236,65,1144.94,61.47,59.15,44.69,1,1
236,67,382.75,58.67,50.82,43.88,1,1
236,68,295.88,287.08,48.55,59.91,1,1
237,10,253.75,586.10,66.04,62.23,1,0
237,54,1210.43,312.25,59.65,45.89,1,1
237,55,1163.49,289.09,77.34,53.17,1,1
237,60,436.73,300.22,42.61,55.63,1,1
237,61,389.98,341.83,59.83,47.35,1,1
237,63,312.54,569.81,58.61,52.82,1,1
237,64,352.24,295.05,50.65,59.33,1,1
237,65,1160.23,62.82,56.54,42.23,1,1
237,67,400.87,59.44,48.78,43.11,1,1
237,68,313.86,289.59,47.62,59.82,1,1
238,10,271.40,586.25,65.18,62.54,1,0
238,54,1228.18,312.49,51.82,46.99,1,1
238,55,1179.89,289.15,78.70,53.74,1,1
238,61,408.26,342.62,59.28,47.11,1,1
238,63,329.57,569.17,59.68,53.54,1,1
238,64,370.39,296.19,51.08,59.37,1,1
238,65,1176.19,62.44,57.60,42.45,1,1
238,67,417.17,60.31,49.23,41.89,1,1
238,68,330.84,291.32,49.21,59.21,1,1
239,10,288.54,584.44,64.37,60.76,1,0
239,55,1198.43,288.73,79.55,52.48,1,1
239,60,472.10,298.39,39.55,55.13,1,1
239,61,426.10,340.71,58.83,47.52,1,1
239,63,347.47,568.78,57.85,51.71,1,1
239,64,389.51,294.51,49.69,58.90,1,1
239,65,1193.39,61.12,60.43,40.69,1,1
239,67,436.07,58.66,47.16,42.38,1,1
239,68,348.53,290.20,49.76,58.42,1,1
240,10,305.81,584.11,64.17,61.05,1,0
240,55,1214.91,287.81,65.09,52.31,1,1
240,60,488.00,295.53,40.21,56.33,1,1
240,61,444.10,339.21,57.93,47.60,1,1
240,63,364.90,570.00,57.41,49.96,1,1
240,64,407.25,293.33,48.61,57.62,1,1
240,65,1211.71,59.32,67.55,56.32,1,1
240,67,453.56,55.27,46.12,42.12,1,1
240,68,365.65,288.58,50.14,58.83,1,1
241,10,323.51,585.75,62.48,61.52,1,0
241,55,1229.46,288.14,50.54,52.62,1,1
241,60,504.64,299.12,38.59,54.60,1,1
241,61,462.33,341.60,56.03,47.54,1,1
241,63,382.86,573.48,56.31,48.39,1,1
241,64,425.00,295.64,47.85,57.50,1,1
241,65,1223.84,61.62,56.11,41.40,1,1
241,67,469.50,57.95,46.50,43.64,1,1
241,68,382.90,291.84,50.54,57.39,1,1
241,69,502.82,40.45,47.38,40.61,1,1
242,10,341.27,585.95,61.22,61.75,1,0
242,55,1243.95,290.46,36.05,49.52,1,1
242,60,519.19,299.37,40.16,55.82,1,1
242,61,479.87,343.74,55.93,47.04,1,1
242,63,400.64,572.68,56.10,49.48,1,1
242,64,443.81,297.53,47.94,57.68,1,1
242,65,1235.72,64.15,44.28,41.05,1,1
242,67,486.84,61.91,45.83,42.94,1,1
242,68,400.89,294.53,51.58,56.35,1,1
242,69,520.63,43.31,47.75,41.94,1,1
243,10,359.44,583.95,60.52,62.25,1,0
243,60,539.10,299.72,38.33,54.54,1,1
243,61,500.03,342.50,53.96,47.28,1,1
243,63,417.70,568.11,56.85,52.55,1,1
243,64,464.31,296.13,47.19,57.94,1,1
243,65,1253.24,65.03,26.76,39.27,1,1
243,67,505.18,61.50,46.68,42.98,1,1
243,68,419.59,292.97,50.61,55.73,1,1
243,69,540.04,43.56,48.19,39.86,1,1
244,10,377.81,586.09,61.23,60.90,1,0
244,60,561.87,304.64,32.13,50.07,1,1
244,61,519.07,342.88,54.12,47.24,1,1
244,63,437.14,569.06,55.06,52.78,1,1
244,64,483.79,297.00,47.87,57.57,1,1
244,67,523.91,61.59,47.71,42.37,1,1
244,68,438.69,293.52,52.50,56.00,1,1
244,69,558.52,44.88,47.03,37.53,1,1
245,10,395.86,586.05,60.01,61.20,1,0
245,60,577.05,302.71,33.87,51.65,1,1
245,61,537.66,343.18,56.48,47.39,1,1
245,63,454.99,570.20,54.20,52.13,1,1
245,64,502.58,296.71,47.75,58.28,1,1
245,67,543.66,63.68,45.95,42.22,1,1
245,68,456.81,294.97,51.52,54.61,1,1
246,10,413.99,582.82,59.37,60.88,1,0
246,60,593.89,299.94,35.02,52.99,1,1
246,61,556.57,341.94,54.22,46.47,1,1
246,63,472.95,566.53,54.83,52.84,1,1
246,64,521.59,295.65,48.55,58.83,1,1
246,67,561.15,61.41,46.02,45.25,1,1
246,68,474.95,293.39,52.32,53.44,1,1
246,69,592.21,44.19,49.15,38.88,1,1
247,10,432.00,583.24,58.15,62.84,1,0
247,60,608.80,296.48,37.89,52.30,1,1
247,61,576.09,339.14,53.90,47.61,1,1
247,63,491.91,566.13,54.51,53.84,1,1
247,64,541.26,293.58,49.16,58.43,1,1
247,67,580.10,56.35,44.96,43.87,1,1
247,68,494.17,289.91,51.80,54.21,1,1
